STATUS_KEY,EMP_CODE,STATUS_START_DATE,STATUS_END_DATE,TURNOVER
148172_20220803_29991231,148172,2022-08-03,,0.0
149331_20131129_29991231,149331,2013-11-29,,0.0
153671_20221201_29991231,153671,2022-12-01,,0.0
153672_20211001_29991231,153672,2021-10-01,,0.0
153673_20221201_29991231,153673,2022-12-01,,0.0
105763_20190101_29991231,105763,2019-01-01,,0.0
105764_20190101_29991231,105764,2019-01-01,,0.0
105765_20190101_29991231,105765,2019-01-01,,0.0
105766_20190101_29991231,105766,2019-01-01,,0.0
105768_20190101_29991231,105768,2019-01-01,,0.0
106103_20190101_29991231,106103,2019-01-01,,0.0
108861_20190101_29991231,108861,2019-01-01,,0.0
108881_20190101_29991231,108881,2019-01-01,,0.0
108883_20190101_29991231,108883,2019-01-01,,0.0
108884_20190101_29991231,108884,2019-01-01,,0.0
108885_20190101_29991231,108885,2019-01-01,,0.0
108886_20190101_29991231,108886,2019-01-01,,0.0
108887_20190101_29991231,108887,2019-01-01,,0.0
108888_20190101_29991231,108888,2019-01-01,,0.0
108889_20190101_29991231,108889,2019-01-01,,0.0
108890_20190101_29991231,108890,2019-01-01,,0.0
108895_20190101_29991231,108895,2019-01-01,,0.0
108896_20190101_29991231,108896,2019-01-01,,0.0
108897_20190101_29991231,108897,2019-01-01,,0.0
108898_20190101_29991231,108898,2019-01-01,,0.0
108899_20190101_29991231,108899,2019-01-01,,0.0
108900_20190101_29991231,108900,2019-01-01,,0.0
108901_20190101_29991231,108901,2019-01-01,,0.0
108902_20190101_29991231,108902,2019-01-01,,0.0
108903_20190101_29991231,108903,2019-01-01,,0.0
108904_20190101_29991231,108904,2019-01-01,,0.0
108905_20190101_29991231,108905,2019-01-01,,0.0
108906_20190101_29991231,108906,2019-01-01,,0.0
108907_20190101_29991231,108907,2019-01-01,,0.0
108908_20190101_29991231,108908,2019-01-01,,0.0
108909_20190101_29991231,108909,2019-01-01,,0.0
108910_20190101_29991231,108910,2019-01-01,,0.0
108911_20190101_29991231,108911,2019-01-01,,0.0
108912_20190101_29991231,108912,2019-01-01,,0.0
108913_20190101_29991231,108913,2019-01-01,,0.0
108914_20190101_29991231,108914,2019-01-01,,0.0
108915_20190101_29991231,108915,2019-01-01,,0.0
108916_20190101_29991231,108916,2019-01-01,,0.0
108917_20190101_29991231,108917,2019-01-01,,0.0
108918_20190101_29991231,108918,2019-01-01,,0.0
108919_20190101_29991231,108919,2019-01-01,,0.0
108920_20190101_29991231,108920,2019-01-01,,0.0
108921_20190101_29991231,108921,2019-01-01,,0.0
108922_20190101_29991231,108922,2019-01-01,,0.0
108923_20190101_29991231,108923,2019-01-01,,0.0
108924_20190101_29991231,108924,2019-01-01,,0.0
108925_20190101_29991231,108925,2019-01-01,,0.0
108926_20190101_29991231,108926,2019-01-01,,0.0
108927_20190101_29991231,108927,2019-01-01,,0.0
108928_20190101_29991231,108928,2019-01-01,,0.0
108929_20190101_29991231,108929,2019-01-01,,0.0
108930_20190101_29991231,108930,2019-01-01,,0.0
108931_20190101_29991231,108931,2019-01-01,,0.0
108932_20190101_29991231,108932,2019-01-01,,0.0
108933_20190101_29991231,108933,2019-01-01,,0.0
108934_20190101_29991231,108934,2019-01-01,,0.0
108935_20190101_29991231,108935,2019-01-01,,0.0
108936_20190101_29991231,108936,2019-01-01,,0.0
108942_20190101_29991231,108942,2019-01-01,,0.0
108943_20190101_29991231,108943,2019-01-01,,0.0
108945_20190101_29991231,108945,2019-01-01,,0.0
108946_20190101_29991231,108946,2019-01-01,,0.0
108947_20190101_29991231,108947,2019-01-01,,0.0
108948_20190101_29991231,108948,2019-01-01,,0.0
108949_20190101_29991231,108949,2019-01-01,,0.0
108950_20190101_29991231,108950,2019-01-01,,0.0
108951_20190101_29991231,108951,2019-01-01,,0.0
108952_20190101_29991231,108952,2019-01-01,,0.0
108953_20190101_29991231,108953,2019-01-01,,0.0
108954_20190101_29991231,108954,2019-01-01,,0.0
108955_20190101_29991231,108955,2019-01-01,,0.0
108961_20190101_29991231,108961,2019-01-01,,0.0
108962_20190101_29991231,108962,2019-01-01,,0.0
108963_20190101_29991231,108963,2019-01-01,,0.0
108964_20190101_29991231,108964,2019-01-01,,0.0
108966_20190101_29991231,108966,2019-01-01,,0.0
108967_20190101_29991231,108967,2019-01-01,,0.0
108968_20190101_29991231,108968,2019-01-01,,0.0
108969_20190101_29991231,108969,2019-01-01,,0.0
108970_20190101_29991231,108970,2019-01-01,,0.0
108971_20190101_29991231,108971,2019-01-01,,0.0
108972_20190101_29991231,108972,2019-01-01,,0.0
108973_20190101_29991231,108973,2019-01-01,,0.0
108974_20190101_29991231,108974,2019-01-01,,0.0
108975_20190101_29991231,108975,2019-01-01,,0.0
108976_20190101_29991231,108976,2019-01-01,,0.0
108977_20190101_29991231,108977,2019-01-01,,0.0
108978_20190101_29991231,108978,2019-01-01,,0.0
108979_20190101_29991231,108979,2019-01-01,,0.0
108981_20190101_29991231,108981,2019-01-01,,0.0
108982_20190101_29991231,108982,2019-01-01,,0.0
108983_20190101_29991231,108983,2019-01-01,,0.0
108984_20190101_29991231,108984,2019-01-01,,0.0
108985_20190101_29991231,108985,2019-01-01,,0.0
108986_20190101_29991231,108986,2019-01-01,,0.0
108987_20190101_29991231,108987,2019-01-01,,0.0
108988_20190101_29991231,108988,2019-01-01,,0.0
108989_20190101_29991231,108989,2019-01-01,,0.0
108990_20190101_29991231,108990,2019-01-01,,0.0
108991_20190101_29991231,108991,2019-01-01,,0.0
109001_20190101_29991231,109001,2019-01-01,,0.0
109002_20190101_29991231,109002,2019-01-01,,0.0
109003_20190101_29991231,109003,2019-01-01,,0.0
109004_20190101_29991231,109004,2019-01-01,,0.0
109005_20190101_29991231,109005,2019-01-01,,0.0
109006_20190101_29991231,109006,2019-01-01,,0.0
109007_20190101_29991231,109007,2019-01-01,,0.0
109008_20190101_29991231,109008,2019-01-01,,0.0
109009_20190101_29991231,109009,2019-01-01,,0.0
109010_20190101_29991231,109010,2019-01-01,,0.0
109011_20190101_29991231,109011,2019-01-01,,0.0
109013_20190101_29991231,109013,2019-01-01,,0.0
109014_20190101_29991231,109014,2019-01-01,,0.0
109015_20190101_29991231,109015,2019-01-01,,0.0
109016_20190101_29991231,109016,2019-01-01,,0.0
109017_20190101_29991231,109017,2019-01-01,,0.0
109018_20190101_29991231,109018,2019-01-01,,0.0
109021_20190101_29991231,109021,2019-01-01,,0.0
109022_20190101_29991231,109022,2019-01-01,,0.0
109023_20190101_29991231,109023,2019-01-01,,0.0
109025_20190101_29991231,109025,2019-01-01,,0.0
109026_20190101_29991231,109026,2019-01-01,,0.0
109028_20190101_29991231,109028,2019-01-01,,0.0
135562_20180101_29991231,135562,2018-01-01,,0.0
143412_20220101_20220426,143412,2022-01-01,2022-04-26,1.0
145631_20220101_20220119,145631,2022-01-01,2022-01-19,1.0
145631_20220119_29991231,145631,2022-01-19,,0.0
148491_20000101_20180311,148491,2000-01-01,2018-03-11,1.0
148492_20220101_20220226,148492,2022-01-01,2022-02-26,1.0
148492_20220226_20220901,148492,2022-02-26,2022-09-01,1.0
148531_20220101_20220201,148531,2022-01-01,2022-02-01,1.0
148551_20210101_20210601,148551,2021-01-01,2021-06-01,1.0
148651_20220101_29991231,148651,2022-01-01,,0.0
148571_20221101_29991231,148571,2022-11-01,,0.0
148591_20220101_29991231,148591,2022-01-01,,0.0
148631_20220101_29991231,148631,2022-01-01,,0.0
148691_20221201_29991231,148691,2022-12-01,,0.0
148711_20221201_20230501,148711,2022-12-01,2023-05-01,1.0
148731_20211101_29991231,148731,2021-11-01,,0.0
148771_20220101_29991231,148771,2022-01-01,,0.0
148791_20220101_29991231,148791,2022-01-01,,0.0
148831_20220101_29991231,148831,2022-01-01,,0.0
148911_20220101_29991231,148911,2022-01-01,,0.0
148931_20220101_29991231,148931,2022-01-01,,0.0
148971_20220101_29991231,148971,2022-01-01,,0.0
149251_20220101_29991231,149251,2022-01-01,,0.0
148991_20220101_29991231,148991,2022-01-01,,0.0
149031_20221001_29991231,149031,2022-10-01,,0.0
149051_20221008_29991231,149051,2022-10-08,,0.0
149151_20220101_29991231,149151,2022-01-01,,0.0
149231_20200101_29991231,149231,2020-01-01,,0.0
149731_20210101_29991231,149731,2021-01-01,,0.0
149711_20220101_29991231,149711,2022-01-01,,0.0
147152_20220528_29991231,147152,2022-05-28,,0.0
149751_20220328_20221103,149751,2022-03-28,2022-11-03,1.0
149771_20220101_29991231,149771,2022-01-01,,0.0
149791_20210101_29991231,149791,2021-01-01,,0.0
149792_20210101_29991231,149792,2021-01-01,,0.0
149811_20221201_29991231,149811,2022-12-01,,0.0
149831_20220101_29991231,149831,2022-01-01,,0.0
149891_20220101_29991231,149891,2022-01-01,,0.0
149911_20211201_20220201,149911,2021-12-01,2022-02-01,1.0
149911_20220201_20220301,149911,2022-02-01,2022-03-01,1.0
149911_20220301_20220501,149911,2022-03-01,2022-05-01,1.0
150131_20220101_29991231,150131,2022-01-01,,0.0
150171_20220101_29991231,150171,2022-01-01,,0.0
150291_20220401_29991231,150291,2022-04-01,,0.0
150391_20220411_29991231,150391,2022-04-11,,0.0
150474_20220101_29991231,150474,2022-01-01,,0.0
150491_20220901_29991231,150491,2022-09-01,,0.0
150511_20220901_29991231,150511,2022-09-01,,0.0
150531_20220101_29991231,150531,2022-01-01,,0.0
150711_20220101_29991231,150711,2022-01-01,,0.0
150731_20200101_29991231,150731,2020-01-01,,0.0
150751_20220207_29991231,150751,2022-02-07,,0.0
150771_20210707_29991231,150771,2021-07-07,,0.0
149751_20221103_29991231,149751,2022-11-03,,0.0
150811_20221104_29991231,150811,2022-11-04,,0.0
150871_20220101_29991231,150871,2022-01-01,,0.0
150891_20220101_29991231,150891,2022-01-01,,0.0
150971_20211101_29991231,150971,2021-11-01,,0.0
151671_20190101_29991231,151671,2019-01-01,,0.0
150951_20211101_29991231,150951,2021-11-01,,0.0
151031_20220101_29991231,151031,2022-01-01,,0.0
151051_20220905_29991231,151051,2022-09-05,,0.0
151631_20220101_29991231,151631,2022-01-01,,0.0
151811_20211201_20220301,151811,2021-12-01,2022-03-01,1.0
151791_20220101_20220126,151791,2022-01-01,2022-01-26,1.0
151791_20220126_29991231,151791,2022-01-26,,0.0
151811_20220301_20220401,151811,2022-03-01,2022-04-01,1.0
151811_20220401_29991231,151811,2022-04-01,,0.0
151831_20221111_29991231,151831,2022-11-11,,0.0
151871_20210701_29991231,151871,2021-07-01,,0.0
151872_20170701_29991231,151872,2017-07-01,,0.0
151873_20210701_29991231,151873,2021-07-01,,0.0
151874_20210701_29991231,151874,2021-07-01,,0.0
151875_20210701_29991231,151875,2021-07-01,,0.0
151876_20210701_29991231,151876,2021-07-01,,0.0
151877_20210701_29991231,151877,2021-07-01,,0.0
151878_20210701_29991231,151878,2021-07-01,,0.0
151879_20210701_29991231,151879,2021-07-01,,0.0
151880_20221001_29991231,151880,2022-10-01,,0.0
151881_20221001_29991231,151881,2022-10-01,,0.0
151882_20200701_29991231,151882,2020-07-01,,0.0
151883_20200701_29991231,151883,2020-07-01,,0.0
151884_20220701_29991231,151884,2022-07-01,,0.0
151885_20221001_29991231,151885,2022-10-01,,0.0
151886_20190701_29991231,151886,2019-07-01,,0.0
151887_20190701_29991231,151887,2019-07-01,,0.0
151888_20190701_29991231,151888,2019-07-01,,0.0
151889_20200701_29991231,151889,2020-07-01,,0.0
151890_20200701_29991231,151890,2020-07-01,,0.0
151891_20200701_29991231,151891,2020-07-01,,0.0
151892_20200701_29991231,151892,2020-07-01,,0.0
151893_20200701_29991231,151893,2020-07-01,,0.0
151894_20200701_29991231,151894,2020-07-01,,0.0
151895_20190701_29991231,151895,2019-07-01,,0.0
151896_20190701_29991231,151896,2019-07-01,,0.0
151897_20200701_29991231,151897,2020-07-01,,0.0
151898_20190701_29991231,151898,2019-07-01,,0.0
151899_20200701_29991231,151899,2020-07-01,,0.0
151900_20210701_29991231,151900,2021-07-01,,0.0
151901_20190701_29991231,151901,2019-07-01,,0.0
151902_20190701_29991231,151902,2019-07-01,,0.0
151903_20220101_29991231,151903,2022-01-01,,0.0
151904_20190701_29991231,151904,2019-07-01,,0.0
151905_20200701_29991231,151905,2020-07-01,,0.0
151906_20220101_29991231,151906,2022-01-01,,0.0
151907_20200701_29991231,151907,2020-07-01,,0.0
151908_20200701_29991231,151908,2020-07-01,,0.0
151909_20200701_29991231,151909,2020-07-01,,0.0
151910_20220101_29991231,151910,2022-01-01,,0.0
151911_20200701_29991231,151911,2020-07-01,,0.0
151912_20211001_29991231,151912,2021-10-01,,0.0
151971_20211201_29991231,151971,2021-12-01,,0.0
152011_20220901_20221205,152011,2022-09-01,2022-12-05,1.0
152011_20221216_29991231,152011,2022-12-16,,0.0
150931_20221005_29991231,150931,2022-10-05,,0.0
152011_20221205_20221216,152011,2022-12-05,2022-12-16,1.0
152031_20211001_29991231,152031,2021-10-01,,0.0
105167_20190101_29991231,105167,2019-01-01,,0.0
105168_20190101_29991231,105168,2019-01-01,,0.0
105169_20190101_29991231,105169,2019-01-01,,0.0
105171_20190101_29991231,105171,2019-01-01,,0.0
105172_20190101_29991231,105172,2019-01-01,,0.0
105173_20190101_29991231,105173,2019-01-01,,0.0
105175_20190101_29991231,105175,2019-01-01,,0.0
105176_20190101_29991231,105176,2019-01-01,,0.0
105177_20190101_29991231,105177,2019-01-01,,0.0
105179_20190101_29991231,105179,2019-01-01,,0.0
105180_20190101_29991231,105180,2019-01-01,,0.0
105181_20190101_29991231,105181,2019-01-01,,0.0
105182_20190101_29991231,105182,2019-01-01,,0.0
105201_20190101_29991231,105201,2019-01-01,,0.0
105202_20190101_29991231,105202,2019-01-01,,0.0
105204_20190101_29991231,105204,2019-01-01,,0.0
105206_20190101_29991231,105206,2019-01-01,,0.0
105207_20190101_29991231,105207,2019-01-01,,0.0
105208_20190101_29991231,105208,2019-01-01,,0.0
105209_20190101_29991231,105209,2019-01-01,,0.0
105210_20190101_29991231,105210,2019-01-01,,0.0
105211_20190101_29991231,105211,2019-01-01,,0.0
105212_20190101_29991231,105212,2019-01-01,,0.0
105213_20190101_29991231,105213,2019-01-01,,0.0
105214_20190101_29991231,105214,2019-01-01,,0.0
105215_20190101_29991231,105215,2019-01-01,,0.0
105216_20190101_29991231,105216,2019-01-01,,0.0
105217_20190101_29991231,105217,2019-01-01,,0.0
105218_20190101_29991231,105218,2019-01-01,,0.0
105219_20190101_29991231,105219,2019-01-01,,0.0
105220_20190101_29991231,105220,2019-01-01,,0.0
105222_20190101_29991231,105222,2019-01-01,,0.0
105241_20190101_29991231,105241,2019-01-01,,0.0
105242_20190101_29991231,105242,2019-01-01,,0.0
105243_20190101_29991231,105243,2019-01-01,,0.0
105244_20190101_29991231,105244,2019-01-01,,0.0
105245_20190101_29991231,105245,2019-01-01,,0.0
105247_20190101_29991231,105247,2019-01-01,,0.0
105249_20190101_29991231,105249,2019-01-01,,0.0
105250_20190101_29991231,105250,2019-01-01,,0.0
105251_20190101_29991231,105251,2019-01-01,,0.0
105252_20190101_29991231,105252,2019-01-01,,0.0
105253_20190101_29991231,105253,2019-01-01,,0.0
105254_20190101_29991231,105254,2019-01-01,,0.0
105255_20190101_29991231,105255,2019-01-01,,0.0
105256_20190101_29991231,105256,2019-01-01,,0.0
105257_20190101_29991231,105257,2019-01-01,,0.0
105258_20190101_29991231,105258,2019-01-01,,0.0
105259_20190101_29991231,105259,2019-01-01,,0.0
105260_20190101_29991231,105260,2019-01-01,,0.0
105261_20190101_29991231,105261,2019-01-01,,0.0
105281_20190101_29991231,105281,2019-01-01,,0.0
105321_20190101_29991231,105321,2019-01-01,,0.0
105421_20190101_29991231,105421,2019-01-01,,0.0
105461_20190101_29991231,105461,2019-01-01,,0.0
105481_20190101_29991231,105481,2019-01-01,,0.0
105521_20190101_29991231,105521,2019-01-01,,0.0
105661_20190101_29991231,105661,2019-01-01,,0.0
105812_20190101_29991231,105812,2019-01-01,,0.0
106286_20190101_29991231,106286,2019-01-01,,0.0
106297_20190101_29991231,106297,2019-01-01,,0.0
106298_20190101_29991231,106298,2019-01-01,,0.0
106299_20190101_29991231,106299,2019-01-01,,0.0
106300_20190101_29991231,106300,2019-01-01,,0.0
106301_20190101_29991231,106301,2019-01-01,,0.0
106302_20190101_29991231,106302,2019-01-01,,0.0
106303_20190101_29991231,106303,2019-01-01,,0.0
106304_20190101_29991231,106304,2019-01-01,,0.0
106573_20190101_29991231,106573,2019-01-01,,0.0
106588_20190101_29991231,106588,2019-01-01,,0.0
106704_20190101_29991231,106704,2019-01-01,,0.0
106734_20190101_29991231,106734,2019-01-01,,0.0
106736_20190101_29991231,106736,2019-01-01,,0.0
107075_20190101_29991231,107075,2019-01-01,,0.0
107079_20190101_29991231,107079,2019-01-01,,0.0
107080_20190101_29991231,107080,2019-01-01,,0.0
107081_20190101_29991231,107081,2019-01-01,,0.0
107112_20190101_29991231,107112,2019-01-01,,0.0
107114_20190101_29991231,107114,2019-01-01,,0.0
107118_20190101_29991231,107118,2019-01-01,,0.0
107120_20190101_29991231,107120,2019-01-01,,0.0
107161_20190101_29991231,107161,2019-01-01,,0.0
107162_20190101_29991231,107162,2019-01-01,,0.0
107163_20190101_29991231,107163,2019-01-01,,0.0
107201_20190101_29991231,107201,2019-01-01,,0.0
107202_20190101_29991231,107202,2019-01-01,,0.0
107205_20190101_29991231,107205,2019-01-01,,0.0
107221_20190101_29991231,107221,2019-01-01,,0.0
107229_20190101_29991231,107229,2019-01-01,,0.0
107231_20190101_29991231,107231,2019-01-01,,0.0
107232_20190101_29991231,107232,2019-01-01,,0.0
107251_20190101_29991231,107251,2019-01-01,,0.0
107260_20190101_29991231,107260,2019-01-01,,0.0
107261_20190101_29991231,107261,2019-01-01,,0.0
107262_20190101_29991231,107262,2019-01-01,,0.0
107269_20190101_29991231,107269,2019-01-01,,0.0
107283_20190101_29991231,107283,2019-01-01,,0.0
107303_20190101_29991231,107303,2019-01-01,,0.0
107375_20190101_29991231,107375,2019-01-01,,0.0
107378_20190101_29991231,107378,2019-01-01,,0.0
107419_20190101_29991231,107419,2019-01-01,,0.0
107420_20190101_29991231,107420,2019-01-01,,0.0
107491_20190101_29991231,107491,2019-01-01,,0.0
107501_20190101_29991231,107501,2019-01-01,,0.0
107508_20190101_29991231,107508,2019-01-01,,0.0
107543_20190101_29991231,107543,2019-01-01,,0.0
107545_20190101_29991231,107545,2019-01-01,,0.0
107568_20190101_29991231,107568,2019-01-01,,0.0
107617_20190101_29991231,107617,2019-01-01,,0.0
107619_20190101_29991231,107619,2019-01-01,,0.0
107625_20190101_29991231,107625,2019-01-01,,0.0
107630_20190101_29991231,107630,2019-01-01,,0.0
107645_20190101_29991231,107645,2019-01-01,,0.0
107682_20190101_29991231,107682,2019-01-01,,0.0
107692_20190101_29991231,107692,2019-01-01,,0.0
107723_20190101_29991231,107723,2019-01-01,,0.0
107728_20190101_29991231,107728,2019-01-01,,0.0
107741_20190101_29991231,107741,2019-01-01,,0.0
107785_20190101_29991231,107785,2019-01-01,,0.0
107788_20190101_29991231,107788,2019-01-01,,0.0
107791_20190101_29991231,107791,2019-01-01,,0.0
107792_20190101_29991231,107792,2019-01-01,,0.0
107794_20190101_29991231,107794,2019-01-01,,0.0
140862_20220101_20220726,140862,2022-01-01,2022-07-26,1.0
113482_20200101_29991231,113482,2020-01-01,,0.0
113502_20160101_20220121,113502,2016-01-01,2022-01-21,1.0
140542_20220101_29991231,140542,2022-01-01,,0.0
140543_20220101_29991231,140543,2022-01-01,,0.0
142142_20220101_29991231,142142,2022-01-01,,0.0
143671_20180201_29991231,143671,2018-02-01,,0.0
150431_20210101_29991231,150431,2021-01-01,,0.0
143672_20170701_29991231,143672,2017-07-01,,0.0
105762_20190101_29991231,105762,2019-01-01,,0.0
109029_20190101_29991231,109029,2019-01-01,,0.0
109030_20190101_29991231,109030,2019-01-01,,0.0
109031_20190101_29991231,109031,2019-01-01,,0.0
109032_20190101_29991231,109032,2019-01-01,,0.0
109033_20190101_29991231,109033,2019-01-01,,0.0
109034_20190101_29991231,109034,2019-01-01,,0.0
109035_20190101_29991231,109035,2019-01-01,,0.0
109036_20190101_29991231,109036,2019-01-01,,0.0
109037_20190101_29991231,109037,2019-01-01,,0.0
109038_20190101_29991231,109038,2019-01-01,,0.0
109039_20190101_29991231,109039,2019-01-01,,0.0
109041_20190101_29991231,109041,2019-01-01,,0.0
109042_20190101_29991231,109042,2019-01-01,,0.0
109043_20190101_29991231,109043,2019-01-01,,0.0
109045_20190101_29991231,109045,2019-01-01,,0.0
109046_20190101_29991231,109046,2019-01-01,,0.0
109047_20190101_29991231,109047,2019-01-01,,0.0
109048_20190101_29991231,109048,2019-01-01,,0.0
109049_20190101_29991231,109049,2019-01-01,,0.0
109050_20190101_29991231,109050,2019-01-01,,0.0
109052_20190101_29991231,109052,2019-01-01,,0.0
109053_20190101_29991231,109053,2019-01-01,,0.0
109054_20190101_29991231,109054,2019-01-01,,0.0
109055_20190101_29991231,109055,2019-01-01,,0.0
109056_20190101_29991231,109056,2019-01-01,,0.0
109057_20190101_29991231,109057,2019-01-01,,0.0
109058_20190101_29991231,109058,2019-01-01,,0.0
109059_20190101_29991231,109059,2019-01-01,,0.0
109060_20190101_29991231,109060,2019-01-01,,0.0
109061_20190101_29991231,109061,2019-01-01,,0.0
109062_20190101_29991231,109062,2019-01-01,,0.0
109063_20190101_29991231,109063,2019-01-01,,0.0
109081_20190101_29991231,109081,2019-01-01,,0.0
109082_20190101_29991231,109082,2019-01-01,,0.0
109083_20190101_29991231,109083,2019-01-01,,0.0
109084_20190101_29991231,109084,2019-01-01,,0.0
109085_20190101_29991231,109085,2019-01-01,,0.0
109086_20190101_29991231,109086,2019-01-01,,0.0
109087_20190101_29991231,109087,2019-01-01,,0.0
109090_20190101_29991231,109090,2019-01-01,,0.0
109091_20190101_29991231,109091,2019-01-01,,0.0
109092_20190101_29991231,109092,2019-01-01,,0.0
109093_20190101_29991231,109093,2019-01-01,,0.0
109094_20190101_29991231,109094,2019-01-01,,0.0
109095_20190101_29991231,109095,2019-01-01,,0.0
109096_20190101_29991231,109096,2019-01-01,,0.0
109101_20190101_29991231,109101,2019-01-01,,0.0
109102_20190101_29991231,109102,2019-01-01,,0.0
109103_20190101_29991231,109103,2019-01-01,,0.0
109104_20190101_29991231,109104,2019-01-01,,0.0
109105_20190101_29991231,109105,2019-01-01,,0.0
109106_20190101_29991231,109106,2019-01-01,,0.0
109107_20190101_29991231,109107,2019-01-01,,0.0
109108_20190101_29991231,109108,2019-01-01,,0.0
109109_20190101_29991231,109109,2019-01-01,,0.0
109110_20190101_29991231,109110,2019-01-01,,0.0
109111_20190101_29991231,109111,2019-01-01,,0.0
109112_20190101_29991231,109112,2019-01-01,,0.0
109113_20190101_29991231,109113,2019-01-01,,0.0
109114_20190101_29991231,109114,2019-01-01,,0.0
109115_20190101_29991231,109115,2019-01-01,,0.0
109116_20190101_29991231,109116,2019-01-01,,0.0
109117_20190101_29991231,109117,2019-01-01,,0.0
109118_20190101_29991231,109118,2019-01-01,,0.0
109122_20190101_29991231,109122,2019-01-01,,0.0
109125_20190101_29991231,109125,2019-01-01,,0.0
109128_20190101_29991231,109128,2019-01-01,,0.0
109129_20190101_29991231,109129,2019-01-01,,0.0
109130_20190101_29991231,109130,2019-01-01,,0.0
109131_20190101_29991231,109131,2019-01-01,,0.0
109132_20190101_29991231,109132,2019-01-01,,0.0
109133_20190101_29991231,109133,2019-01-01,,0.0
109141_20190101_29991231,109141,2019-01-01,,0.0
109142_20190101_29991231,109142,2019-01-01,,0.0
109143_20190101_29991231,109143,2019-01-01,,0.0
109144_20190101_29991231,109144,2019-01-01,,0.0
109145_20190101_29991231,109145,2019-01-01,,0.0
109146_20190101_29991231,109146,2019-01-01,,0.0
109147_20190101_29991231,109147,2019-01-01,,0.0
109148_20190101_29991231,109148,2019-01-01,,0.0
109149_20190101_29991231,109149,2019-01-01,,0.0
109150_20190101_29991231,109150,2019-01-01,,0.0
109151_20190101_29991231,109151,2019-01-01,,0.0
109152_20190101_29991231,109152,2019-01-01,,0.0
109153_20190101_29991231,109153,2019-01-01,,0.0
109161_20190101_29991231,109161,2019-01-01,,0.0
109162_20190101_29991231,109162,2019-01-01,,0.0
109163_20190101_29991231,109163,2019-01-01,,0.0
109164_20190101_29991231,109164,2019-01-01,,0.0
109165_20190101_29991231,109165,2019-01-01,,0.0
109167_20190101_29991231,109167,2019-01-01,,0.0
109168_20190101_29991231,109168,2019-01-01,,0.0
109169_20190101_29991231,109169,2019-01-01,,0.0
109171_20190101_29991231,109171,2019-01-01,,0.0
109173_20190101_29991231,109173,2019-01-01,,0.0
109174_20190101_29991231,109174,2019-01-01,,0.0
109175_20190101_29991231,109175,2019-01-01,,0.0
109176_20190101_29991231,109176,2019-01-01,,0.0
109177_20190101_29991231,109177,2019-01-01,,0.0
109181_20190101_29991231,109181,2019-01-01,,0.0
109201_20190101_29991231,109201,2019-01-01,,0.0
109203_20190101_29991231,109203,2019-01-01,,0.0
109204_20190101_29991231,109204,2019-01-01,,0.0
109205_20190101_29991231,109205,2019-01-01,,0.0
109206_20190101_29991231,109206,2019-01-01,,0.0
109207_20190101_29991231,109207,2019-01-01,,0.0
109208_20190101_29991231,109208,2019-01-01,,0.0
109210_20190101_29991231,109210,2019-01-01,,0.0
109212_20190101_29991231,109212,2019-01-01,,0.0
109213_20190101_29991231,109213,2019-01-01,,0.0
109214_20190101_29991231,109214,2019-01-01,,0.0
109215_20190101_29991231,109215,2019-01-01,,0.0
109585_20190101_29991231,109585,2019-01-01,,0.0
109592_20190101_29991231,109592,2019-01-01,,0.0
109595_20190101_29991231,109595,2019-01-01,,0.0
109598_20190101_29991231,109598,2019-01-01,,0.0
109653_20190101_29991231,109653,2019-01-01,,0.0
109656_20190101_29991231,109656,2019-01-01,,0.0
109702_20190101_29991231,109702,2019-01-01,,0.0
109790_20190101_29991231,109790,2019-01-01,,0.0
109824_20190101_29991231,109824,2019-01-01,,0.0
110241_20190101_29991231,110241,2019-01-01,,0.0
134302_20211115_29991231,134302,2021-11-15,,0.0
143371_20220520_29991231,143371,2022-05-20,,0.0
137702_20220101_20220516,137702,2022-01-01,2022-05-16,1.0
137702_20220516_29991231,137702,2022-05-16,,0.0
139762_20220115_29991231,139762,2022-01-15,,0.0
141722_20220101_29991231,141722,2022-01-01,,0.0
144532_20220101_20220202,144532,2022-01-01,2022-02-02,1.0
146731_20220717_29991231,146731,2022-07-17,,0.0
152051_20211201_20220201,152051,2021-12-01,2022-02-01,1.0
152071_20220101_20221201,152071,2022-01-01,2022-12-01,1.0
152471_20220101_20220202,152471,2022-01-01,2022-02-02,1.0
152091_20220101_29991231,152091,2022-01-01,,0.0
152051_20220201_20220401,152051,2022-02-01,2022-04-01,1.0
152051_20220401_29991231,152051,2022-04-01,,0.0
152111_20220101_29991231,152111,2022-01-01,,0.0
152112_20220101_29991231,152112,2022-01-01,,0.0
152471_20220202_20220301,152471,2022-02-02,2022-03-01,1.0
152471_20220301_20220316,152471,2022-03-01,2022-03-16,1.0
152471_20220316_20220401,152471,2022-03-16,2022-04-01,1.0
152471_20220401_20220421,152471,2022-04-01,2022-04-21,1.0
152471_20220421_20220501,152471,2022-04-21,2022-05-01,1.0
152471_20220501_20220511,152471,2022-05-01,2022-05-11,1.0
152471_20220511_20220515,152471,2022-05-11,2022-05-15,1.0
152471_20220515_29991231,152471,2022-05-15,,0.0
152771_20211001_29991231,152771,2021-10-01,,0.0
152491_20220101_29991231,152491,2022-01-01,,0.0
152511_20220101_29991231,152511,2022-01-01,,0.0
152811_20211001_29991231,152811,2021-10-01,,0.0
152772_20211001_29991231,152772,2021-10-01,,0.0
