CONTRACT_KEY,EMP_CODE,CONTRACT_START_DATE,CONTRACT_END_DATE,PAID_HOURS,QUALIFDESCRIPTION
141022_20180101_29991231,141022,2018-01-01,,100.0,employé
143271_20220101_20220202,143271,2022-01-01,2022-02-02,100.0,administrateur
143271_20220101_20220202,143271,2022-01-01,2022-02-02,100.0,agent administratif
143391_20220505_29991231,143391,2022-05-05,,100.0,administrateur
143391_20220101_29991231,143391,2022-05-05,,100.0,administrateur
143391_20220505_29991231,143391,2022-05-05,,100.0,agent administratif
143391_20220101_29991231,143391,2022-05-05,,100.0,agent administratif
321_20210101_29991231,321,2021-01-01,,100.0,administrateur
322_20220519_29991231,322,2022-05-19,,100.0,administrateur
145851_20180101_29991231,145851,2018-01-01,,100.0,cadre
149251_20220101_29991231,149251,2022-01-01,,100.0,ouvrier mensuel
149731_20210101_29991231,149731,2021-01-01,,100.0,administrateur
149731_20210101_29991231,149731,2021-01-01,,100.0,agent administratif
149771_20220101_29991231,149771,2022-01-01,,100.0,administrateur
149791_20210101_29991231,149791,2021-01-01,,100.0,administrateur
149791_20210101_29991231,149791,2021-01-01,,100.0,agent administratif
149792_20210101_29991231,149792,2021-01-01,,100.0,administrateur
149792_20210101_29991231,149792,2021-01-01,,100.0,agent administratif
149911_20211201_29991231,149911,2021-12-01,,100.0,administrateur
152051_20211201_29991231,152051,2021-12-01,,100.0,administrateur
152091_20220101_29991231,152091,2022-01-01,,100.0,administrateur
152091_20220101_29991231,152091,2022-01-01,,100.0,agent administratif
152491_20220101_29991231,152491,2022-01-01,,100.0,employé
154971_20230101_29991231,154971,2023-01-01,,100.0,administrateur
135782_20120201_20220301,135782,2012-02-01,2022-03-01,100.0,employé
140202_20220301_29991231,140202,2022-03-01,,100.0,employé
140223_20220301_29991231,140223,2022-03-01,,100.0,employé
145171_20210301_29991231,145171,2021-03-01,,100.0,employé
150911_20220101_29991231,150911,2022-01-01,,100.0,administrateur
151931_20211201_29991231,151931,2021-12-01,,100.0,administrateur
152411_20220101_29991231,152411,2022-01-01,,100.0,employé
203_20210101_20220528,203,2021-01-01,2022-05-28,100.0,employé
143391_20220505_20220303,143391,2022-01-01,2022-03-03,100.0,administrateur
143391_20220101_20220303,143391,2022-01-01,2022-03-03,100.0,administrateur
143391_20220505_20220303,143391,2022-01-01,2022-03-03,100.0,agent administratif
143391_20220101_20220303,143391,2022-01-01,2022-03-03,100.0,agent administratif
203_20210101_29991231,203,2022-06-01,,80.0,employé
204_20210101_20210130,204,2021-01-01,2021-01-30,100.0,etudiant mensuel
204_20210101_20220430,204,2022-04-25,2022-04-30,100.0,etudiant mensuel
204_20210101_20220630,204,2022-06-25,2022-06-30,100.0,etudiant mensuel
205_20220416_29991231,205,2021-01-01,,30.0,employé
205_20210101_29991231,205,2021-01-01,,30.0,employé
205_20210101_29991231,205,2021-01-01,,30.0,employé
205_20210101_29991231,205,2021-01-01,,30.0,employé
205_20220416_29991231,205,2021-01-01,,50.0,employé
205_20210101_29991231,205,2021-01-01,,50.0,employé
205_20210101_29991231,205,2021-01-01,,50.0,employé
205_20210101_29991231,205,2021-01-01,,50.0,employé
205_20220416_20220415,205,2021-01-01,2022-04-15,20.0,employé
205_20210101_20220415,205,2021-01-01,2022-04-15,20.0,employé
205_20210101_20220415,205,2021-01-01,2022-04-15,20.0,employé
205_20210101_20220415,205,2021-01-01,2022-04-15,20.0,employé
205_20220416_29991231,205,2022-04-16,,20.0,employé
205_20210101_29991231,205,2022-04-16,,20.0,employé
205_20210101_29991231,205,2022-04-16,,20.0,employé
205_20210101_29991231,205,2022-04-16,,20.0,employé
206_20220401_20220402,206,2022-04-01,2022-04-02,0.1,employé
206_20220401_20220409,206,2022-04-09,2022-04-09,0.1,employé
206_20220401_20220416,206,2022-04-16,2022-04-16,0.1,employé
206_20220401_29991231,206,2022-04-23,,80.0,employé
207_20220401_29991231,207,2022-04-01,,100.0,employé
208_20200101_20220528,208,2020-01-01,2022-05-28,100.0,employé
208_20200101_20220828,208,2022-06-01,2022-08-28,100.0,prépensionné
208_20200101_29991231,208,2022-09-01,,100.0,prépensionné
151871_20210701_29991231,151871,2021-07-01,,100.0,employé
151872_20170701_29991231,151872,2017-07-01,,100.0,prépensionné
151873_20210701_29991231,151873,2021-07-01,,100.0,employé
151874_20210701_29991231,151874,2021-07-01,,100.0,employé
151875_20210701_29991231,151875,2021-07-01,,100.0,employé
151876_20210701_29991231,151876,2021-07-01,,100.0,employé
151877_20210701_20221128,151877,2021-07-01,2022-11-28,100.0,employé
151877_20210701_29991231,151877,2022-12-01,,80.0,employé
151879_20221016_29991231,151879,2021-07-01,,30.0,employé
151879_20210701_29991231,151879,2021-07-01,,30.0,employé
151879_20210701_29991231,151879,2021-07-01,,30.0,employé
151879_20210701_29991231,151879,2021-07-01,,30.0,employé
151879_20221016_29991231,151879,2021-07-01,,50.0,employé
151879_20210701_29991231,151879,2021-07-01,,50.0,employé
151879_20210701_29991231,151879,2021-07-01,,50.0,employé
151879_20210701_29991231,151879,2021-07-01,,50.0,employé
151879_20221016_20221015,151879,2021-07-01,2022-10-15,20.0,employé
151879_20210701_20221015,151879,2021-07-01,2022-10-15,20.0,employé
151879_20210701_20221015,151879,2021-07-01,2022-10-15,20.0,employé
151879_20210701_20221015,151879,2021-07-01,2022-10-15,20.0,employé
151879_20221016_29991231,151879,2022-10-16,,20.0,employé
151879_20210701_29991231,151879,2022-10-16,,20.0,employé
151879_20210701_29991231,151879,2022-10-16,,20.0,employé
151879_20210701_29991231,151879,2022-10-16,,20.0,employé
151881_20221001_29991231,151881,2022-10-01,,100.0,employé
140462_20220301_29991231,140462,2022-03-01,,100.0,employé
146651_20210401_29991231,146651,2021-04-01,,100.0,employé
146652_20170401_29991231,146652,2017-04-01,,100.0,prépensionné
146653_20210401_29991231,146653,2021-04-01,,100.0,employé
146654_20210401_29991231,146654,2021-04-01,,100.0,employé
146656_20210401_29991231,146656,2021-04-01,,100.0,employé
146657_20210401_20220828,146657,2021-04-01,2022-08-28,100.0,employé
146657_20210401_29991231,146657,2022-09-01,,80.0,employé
146659_20220716_29991231,146659,2021-04-01,,30.0,employé
146659_20210401_29991231,146659,2021-04-01,,30.0,employé
146659_20210401_29991231,146659,2021-04-01,,30.0,employé
146659_20210401_29991231,146659,2021-04-01,,30.0,employé
146659_20220716_29991231,146659,2021-04-01,,50.0,employé
146659_20210401_29991231,146659,2021-04-01,,50.0,employé
146659_20210401_29991231,146659,2021-04-01,,50.0,employé
146659_20210401_29991231,146659,2021-04-01,,50.0,employé
146659_20220716_20220715,146659,2021-04-01,2022-07-15,20.0,employé
146659_20210401_20220715,146659,2021-04-01,2022-07-15,20.0,employé
146659_20210401_20220715,146659,2021-04-01,2022-07-15,20.0,employé
146659_20210401_20220715,146659,2021-04-01,2022-07-15,20.0,employé
146659_20220716_29991231,146659,2022-07-16,,20.0,employé
146659_20210401_29991231,146659,2022-07-16,,20.0,employé
146659_20210401_29991231,146659,2022-07-16,,20.0,employé
146659_20210401_29991231,146659,2022-07-16,,20.0,employé
146660_20220701_20220702,146660,2022-07-01,2022-07-02,0.1,employé
146660_20220701_20220709,146660,2022-07-09,2022-07-09,0.1,employé
146660_20220701_20220716,146660,2022-07-16,2022-07-16,0.1,employé
135822_20201001_29991231,135822,2020-10-01,,100.0,employé
135842_20161001_29991231,135842,2016-10-01,,100.0,prépensionné
135843_20201001_29991231,135843,2020-10-01,,100.0,employé
135844_20201001_29991231,135844,2020-10-01,,100.0,employé
135845_20201001_29991231,135845,2020-10-01,,100.0,employé
135846_20201001_29991231,135846,2020-10-01,,100.0,employé
135847_20201001_20220228,135847,2020-10-01,2022-02-28,100.0,employé
135847_20201001_29991231,135847,2022-03-01,,80.0,employé
135848_20201001_20201030,135848,2020-10-01,2020-10-30,100.0,etudiant mensuel
135848_20201001_20220130,135848,2022-01-25,2022-01-30,100.0,etudiant mensuel
135848_20201001_20220330,135848,2022-03-25,2022-03-30,100.0,etudiant mensuel
135849_20220116_29991231,135849,2020-10-01,,30.0,employé
135849_20201001_29991231,135849,2020-10-01,,30.0,employé
135849_20201001_29991231,135849,2020-10-01,,30.0,employé
135849_20201001_29991231,135849,2020-10-01,,30.0,employé
135849_20220116_29991231,135849,2020-10-01,,50.0,employé
135849_20201001_29991231,135849,2020-10-01,,50.0,employé
135849_20201001_29991231,135849,2020-10-01,,50.0,employé
135849_20201001_29991231,135849,2020-10-01,,50.0,employé
135849_20220116_20220115,135849,2020-10-01,2022-01-15,20.0,employé
135849_20201001_20220115,135849,2020-10-01,2022-01-15,20.0,employé
135849_20201001_20220115,135849,2020-10-01,2022-01-15,20.0,employé
135849_20201001_20220115,135849,2020-10-01,2022-01-15,20.0,employé
135849_20220116_29991231,135849,2022-01-16,,20.0,employé
135849_20201001_29991231,135849,2022-01-16,,20.0,employé
135849_20201001_29991231,135849,2022-01-16,,20.0,employé
135849_20201001_29991231,135849,2022-01-16,,20.0,employé
135850_20220101_20220102,135850,2022-01-01,2022-01-02,0.1,employé
135850_20220101_20220109,135850,2022-01-09,2022-01-09,0.1,employé
135850_20220101_20220116,135850,2022-01-16,2022-01-16,0.1,employé
151882_20200701_20221128,151882,2020-07-01,2022-11-28,100.0,employé
151882_20200701_20230228,151882,2022-12-01,2023-02-28,100.0,prépensionné
151882_20200701_29991231,151882,2023-03-01,,100.0,prépensionné
151883_20200701_20221128,151883,2020-07-01,2022-11-28,100.0,employé
151883_20200701_20230228,151883,2022-12-01,2023-02-28,100.0,prépensionné
151883_20200701_29991231,151883,2023-03-01,,100.0,prépensionné
151884_20220701_29991231,151884,2022-07-01,,100.0,prépensionné
151885_20221101_20221030,151885,2022-10-01,2022-10-30,100.0,employé
151885_20221001_20221030,151885,2022-10-01,2022-10-30,100.0,employé
151885_20221101_20230228,151885,2022-11-01,2023-02-28,50.0,employé
151885_20221001_20230228,151885,2022-11-01,2023-02-28,50.0,employé
151885_20221101_29991231,151885,2023-03-01,,50.0,employé
151885_20221001_29991231,151885,2023-03-01,,50.0,employé
151885_20221101_29991231,151885,2022-11-01,,50.0,employé
151885_20221001_29991231,151885,2022-11-01,,50.0,employé
151886_20190701_20220930,151886,2019-07-01,2022-09-30,100.0,employé
151886_20190701_20230330,151886,2022-10-01,2023-03-30,100.0,prépensionné
151886_20190701_29991231,151886,2023-04-01,,100.0,prépensionné
141703_20220401_20230303,141703,2022-04-01,2023-03-03,100.0,employé
146660_20220701_29991231,146660,2022-07-23,,80.0,employé
146661_20220701_29991231,146661,2022-07-01,,100.0,employé
146662_20200401_20220828,146662,2020-04-01,2022-08-28,100.0,employé
146662_20200401_20221128,146662,2022-09-01,2022-11-28,100.0,prépensionné
146662_20200401_29991231,146662,2022-12-01,,100.0,prépensionné
146663_20200401_20220828,146663,2020-04-01,2022-08-28,100.0,employé
146663_20200401_20221128,146663,2022-09-01,2022-11-28,100.0,prépensionné
146663_20200401_29991231,146663,2022-12-01,,100.0,prépensionné
146664_20220401_29991231,146664,2022-04-01,,100.0,prépensionné
146665_20220801_20220730,146665,2022-07-01,2022-07-30,100.0,employé
146665_20220701_20220730,146665,2022-07-01,2022-07-30,100.0,employé
146665_20220801_20221128,146665,2022-08-01,2022-11-28,50.0,employé
146665_20220701_20221128,146665,2022-08-01,2022-11-28,50.0,employé
146665_20220801_29991231,146665,2022-12-01,,50.0,employé
146665_20220701_29991231,146665,2022-12-01,,50.0,employé
146665_20220801_29991231,146665,2022-08-01,,50.0,employé
146665_20220701_29991231,146665,2022-08-01,,50.0,employé
146666_20190401_20220630,146666,2019-04-01,2022-06-30,100.0,employé
135202_20211209_29991231,135202,2021-12-09,,100.0,employé
135204_20201209_29991231,135204,2020-12-09,,100.0,employé
135850_20220101_29991231,135850,2022-01-23,,80.0,employé
135851_20220101_29991231,135851,2022-01-01,,100.0,employé
135852_20191001_20220228,135852,2019-10-01,2022-02-28,100.0,employé
135852_20191001_20220528,135852,2022-03-01,2022-05-28,100.0,prépensionné
135852_20191001_29991231,135852,2022-06-01,,100.0,prépensionné
135853_20191001_20220228,135853,2019-10-01,2022-02-28,100.0,employé
135853_20191001_20220528,135853,2022-03-01,2022-05-28,100.0,prépensionné
135853_20191001_29991231,135853,2022-06-01,,100.0,prépensionné
135854_20211001_29991231,135854,2021-10-01,,100.0,prépensionné
135855_20220201_20220130,135855,2022-01-01,2022-01-30,100.0,employé
135855_20220101_20220130,135855,2022-01-01,2022-01-30,100.0,employé
135855_20220201_20220528,135855,2022-02-01,2022-05-28,50.0,employé
135855_20220101_20220528,135855,2022-02-01,2022-05-28,50.0,employé
135855_20220201_29991231,135855,2022-06-01,,50.0,employé
135855_20220101_29991231,135855,2022-06-01,,50.0,employé
135855_20220201_29991231,135855,2022-02-01,,50.0,employé
135855_20220101_29991231,135855,2022-02-01,,50.0,employé
135856_20181001_20211230,135856,2018-10-01,2021-12-30,100.0,employé
135856_20181001_20220630,135856,2022-01-01,2022-06-30,100.0,prépensionné
135856_20181001_29991231,135856,2022-07-01,,100.0,prépensionné
151887_20190701_20220930,151887,2019-07-01,2022-09-30,100.0,employé
151887_20190701_20230330,151887,2022-10-01,2023-03-30,100.0,employé
151887_20190701_29991231,151887,2023-04-01,,100.0,employé
151888_20190701_20230330,151888,2019-07-01,2023-03-30,100.0,employé
151888_20190701_29991231,151888,2023-04-01,,100.0,employé
151889_20200701_20230330,151889,2020-07-01,2023-03-30,100.0,employé
151889_20200701_29991231,151889,2023-04-01,,100.0,employé
151890_20200701_20230330,151890,2020-07-01,2023-03-30,100.0,employé
151890_20200701_29991231,151890,2023-04-01,,100.0,employé
151891_20200701_20230330,151891,2020-07-01,2023-03-30,100.0,employé
151891_20200701_29991231,151891,2023-04-01,,100.0,employé
151892_20200701_20230330,151892,2020-07-01,2023-03-30,100.0,employé
151892_20200701_29991231,151892,2023-04-01,,100.0,employé
151893_20200701_20220930,151893,2020-07-01,2022-09-30,100.0,employé
141702_20220401_29991231,141702,2022-04-01,,100.0,employé
146666_20190401_20221230,146666,2022-07-01,2022-12-30,100.0,prépensionné
146666_20190401_29991231,146666,2023-01-01,,100.0,prépensionné
146667_20190401_20220630,146667,2019-04-01,2022-06-30,100.0,employé
146667_20190401_20221230,146667,2022-07-01,2022-12-30,100.0,employé
146667_20190401_29991231,146667,2023-01-01,,100.0,employé
146668_20190401_20221230,146668,2019-04-01,2022-12-30,100.0,employé
146668_20190401_29991231,146668,2023-01-01,,100.0,employé
146669_20200401_20221230,146669,2020-04-01,2022-12-30,100.0,employé
146669_20200401_29991231,146669,2023-01-01,,100.0,employé
146670_20200401_20221230,146670,2020-04-01,2022-12-30,100.0,employé
146670_20200401_29991231,146670,2023-01-01,,100.0,employé
146671_20200401_20221230,146671,2020-04-01,2022-12-30,100.0,employé
146671_20200401_29991231,146671,2023-01-01,,100.0,employé
146672_20200401_20221230,146672,2020-04-01,2022-12-30,100.0,employé
135172_20150101_29991231,135172,2015-01-01,,100.0,employé
123502_20200101_29991231,123502,2020-01-01,,100.0,cadre catégorie a
122422_20190101_20211214,122422,2019-01-01,2021-12-14,100.0,cadre catégorie a
122422_20190101_20211214,122422,2019-01-01,2021-12-14,100.0,cadre catégorie a
122422_20190101_20211214,122422,2019-01-01,2021-12-14,100.0,cadre catégorie a
122422_20190101_20211214,122422,2019-01-01,2021-12-14,100.0,cadre catégorie a
135857_20181001_20211230,135857,2018-10-01,2021-12-30,100.0,employé
135857_20181001_20220630,135857,2022-01-01,2022-06-30,100.0,employé
135857_20181001_29991231,135857,2022-07-01,,100.0,employé
135858_20181001_20220630,135858,2018-10-01,2022-06-30,100.0,employé
135858_20181001_29991231,135858,2022-07-01,,100.0,employé
135859_20191001_20220630,135859,2019-10-01,2022-06-30,100.0,employé
135859_20191001_29991231,135859,2022-07-01,,100.0,employé
135860_20191001_20220630,135860,2019-10-01,2022-06-30,100.0,employé
135860_20191001_29991231,135860,2022-07-01,,100.0,employé
135861_20191001_20220630,135861,2019-10-01,2022-06-30,100.0,employé
135861_20191001_29991231,135861,2022-07-01,,100.0,employé
135862_20191001_20220630,135862,2019-10-01,2022-06-30,100.0,employé
135862_20191001_29991231,135862,2022-07-01,,100.0,employé
135863_20191001_20211230,135863,2019-10-01,2021-12-30,100.0,employé
148631_20220101_29991231,148631,2022-01-01,,100.0,employé
151671_20190101_29991231,151671,2019-01-01,,100.0,cadre
151893_20200701_20221030,151893,2022-10-01,2022-10-30,50.0,employé
151893_20200701_20221202,151893,2022-11-01,2022-12-02,50.0,employé
151893_20200701_20230330,151893,2022-12-03,2023-03-30,80.0,employé
151893_20200701_29991231,151893,2023-04-01,,50.0,employé
151894_20200701_20221114,151894,2020-07-01,2022-11-14,100.0,employé
151894_20200701_20221202,151894,2022-11-15,2022-12-02,50.0,employé
151894_20200701_20230330,151894,2022-12-03,2023-03-30,50.0,employé
151894_20200701_29991231,151894,2023-04-01,,50.0,employé
151895_20190701_20221009,151895,2019-07-01,2022-10-09,50.0,employé
151895_20190701_20221030,151895,2022-10-10,2022-10-30,50.0,employé
134181_20190701_20220330,134181,2019-07-01,2022-03-30,100.0,employé
134181_20190701_29991231,134181,2022-04-01,,100.0,employé
134182_20190701_20220330,134182,2019-07-01,2022-03-30,100.0,employé
134182_20190701_29991231,134182,2022-04-01,,100.0,employé
134183_20190701_20220330,134183,2019-07-01,2022-03-30,100.0,employé
134183_20190701_29991231,134183,2022-04-01,,100.0,employé
134184_20190701_20210930,134184,2019-07-01,2021-09-30,100.0,employé
134184_20190701_20211030,134184,2021-10-01,2021-10-30,50.0,employé
134184_20190701_20211202,134184,2021-11-01,2021-12-02,50.0,employé
134184_20190701_20220330,134184,2021-12-03,2022-03-30,80.0,employé
134184_20190701_29991231,134184,2022-04-01,,50.0,employé
134185_20190701_20211114,134185,2019-07-01,2021-11-14,100.0,employé
134185_20190701_20211202,134185,2021-11-15,2021-12-02,50.0,employé
134185_20190701_20220330,134185,2021-12-03,2022-03-30,50.0,employé
134185_20190701_29991231,134185,2022-04-01,,50.0,employé
134186_20180701_20211009,134186,2018-07-01,2021-10-09,50.0,employé
134186_20180701_20211030,134186,2021-10-10,2021-10-30,50.0,employé
134186_20180701_20211202,134186,2021-11-01,2021-12-02,50.0,employé
146672_20200401_29991231,146672,2023-01-01,,100.0,employé
146673_20200401_20220630,146673,2020-04-01,2022-06-30,100.0,employé
146673_20200401_20220730,146673,2022-07-01,2022-07-30,50.0,employé
146673_20200401_20220902,146673,2022-08-01,2022-09-02,50.0,employé
146673_20200401_20221230,146673,2022-09-03,2022-12-30,80.0,employé
146673_20200401_29991231,146673,2023-01-01,,50.0,employé
146674_20200401_20220814,146674,2020-04-01,2022-08-14,100.0,employé
146674_20200401_20220902,146674,2022-08-15,2022-09-02,50.0,employé
146674_20200401_20221230,146674,2022-09-03,2022-12-30,50.0,employé
146674_20200401_29991231,146674,2023-01-01,,50.0,employé
146675_20190401_20220709,146675,2019-04-01,2022-07-09,50.0,employé
146675_20190401_20220730,146675,2022-07-10,2022-07-30,50.0,employé
146675_20190401_20220902,146675,2022-08-01,2022-09-02,50.0,employé
146675_20190401_20221230,146675,2022-09-03,2022-12-30,50.0,employé
134191_20200701_20211128,134191,2020-07-01,2021-11-28,100.0,employé
134191_20200701_29991231,134191,2021-12-01,,80.0,employé
134195_20180701_20211014,134195,2018-07-01,2021-10-14,100.0,employé
134195_20180701_29991231,134195,2021-10-15,,100.0,prépensionné
134199_20210101_29991231,134199,2021-01-01,,100.0,etudiant mensuel
135863_20191001_20220130,135863,2022-01-01,2022-01-30,50.0,employé
135863_20191001_20220302,135863,2022-02-01,2022-03-02,50.0,employé
135863_20191001_20220630,135863,2022-03-03,2022-06-30,80.0,employé
135863_20191001_29991231,135863,2022-07-01,,50.0,employé
135864_20191001_20220214,135864,2019-10-01,2022-02-14,100.0,employé
135864_20191001_20220302,135864,2022-02-15,2022-03-02,50.0,employé
135864_20191001_20220630,135864,2022-03-03,2022-06-30,50.0,employé
135864_20191001_29991231,135864,2022-07-01,,50.0,employé
135865_20181001_20220109,135865,2018-10-01,2022-01-09,50.0,employé
135865_20181001_20220130,135865,2022-01-10,2022-01-30,50.0,employé
135865_20181001_20220302,135865,2022-02-01,2022-03-02,50.0,employé
135865_20181001_20220630,135865,2022-03-03,2022-06-30,50.0,employé
135865_20181001_29991231,135865,2022-07-01,,50.0,employé
151878_20210701_20210730,151878,2021-07-01,2021-07-30,100.0,etudiant mensuel
151878_20210701_20221030,151878,2022-10-25,2022-10-30,100.0,etudiant mensuel
151878_20210701_20221230,151878,2022-12-25,2022-12-30,100.0,etudiant mensuel
151880_20221001_20221002,151880,2022-10-01,2022-10-02,0.1,employé
151880_20221001_20221009,151880,2022-10-09,2022-10-09,0.1,employé
151880_20221001_20221016,151880,2022-10-16,2022-10-16,0.1,employé
151880_20221001_29991231,151880,2022-10-23,,80.0,employé
151895_20190701_20221202,151895,2022-11-01,2022-12-02,50.0,employé
151895_20190701_20230330,151895,2022-12-03,2023-03-30,50.0,employé
151895_20190701_29991231,151895,2023-04-01,,50.0,employé
151896_20190701_20221128,151896,2019-07-01,2022-11-28,100.0,employé
151896_20190701_20221202,151896,2022-12-01,2022-12-02,80.0,employé
151896_20190701_20230330,151896,2022-12-03,2023-03-30,80.0,employé
151896_20190701_29991231,151896,2023-04-01,,80.0,employé
134186_20180701_20220330,134186,2021-12-03,2022-03-30,50.0,employé
134186_20180701_29991231,134186,2022-04-01,,50.0,employé
134187_20180701_20211128,134187,2018-07-01,2021-11-28,100.0,employé
134187_20180701_20211202,134187,2021-12-01,2021-12-02,80.0,employé
134187_20180701_20220330,134187,2021-12-03,2022-03-30,80.0,employé
134187_20180701_29991231,134187,2022-04-01,,80.0,employé
134188_20190701_20211017,134188,2019-07-01,2021-10-17,100.0,employé
134188_20190701_20211218,134188,2021-10-18,2021-12-18,80.0,employé
134188_20190701_20220218,134188,2021-12-19,2022-02-18,100.0,employé
134188_20190701_20220330,134188,2022-02-19,2022-03-30,100.0,prépensionné
134188_20190701_29991231,134188,2022-04-01,,100.0,prépensionné
134189_20180701_20210930,134189,2018-07-01,2021-09-30,50.0,employé
134189_20180701_29991231,134189,2021-10-01,,100.0,employé
134190_20190701_20211001,134190,2019-07-01,2021-10-01,50.0,employé
134190_20190701_29991231,134190,2021-10-02,,100.0,employé
134192_20210101_20210930,134192,2021-01-01,2021-09-30,100.0,employé
134192_20210101_29991231,134192,2021-10-01,,100.0,prépensionné
134193_20190701_20211029,134193,2019-07-01,2021-10-29,50.0,employé
146675_20190401_29991231,146675,2023-01-01,,50.0,employé
146676_20190401_20220828,146676,2019-04-01,2022-08-28,100.0,employé
146676_20190401_20220902,146676,2022-09-01,2022-09-02,80.0,employé
146676_20190401_20221230,146676,2022-09-03,2022-12-30,80.0,employé
146676_20190401_29991231,146676,2023-01-01,,80.0,employé
146677_20200401_20220717,146677,2020-04-01,2022-07-17,100.0,employé
146677_20200401_20220918,146677,2022-07-18,2022-09-18,80.0,employé
146677_20200401_20221118,146677,2022-09-19,2022-11-18,100.0,employé
146677_20200401_20221230,146677,2022-11-19,2022-12-30,100.0,prépensionné
146677_20200401_29991231,146677,2023-01-01,,100.0,prépensionné
146678_20190401_20220630,146678,2019-04-01,2022-06-30,50.0,employé
146678_20190401_29991231,146678,2022-07-01,,100.0,employé
146679_20200401_20220701,146679,2020-04-01,2022-07-01,50.0,employé
146679_20200401_29991231,146679,2022-07-02,,100.0,employé
135866_20181001_20220228,135866,2018-10-01,2022-02-28,100.0,employé
135866_20181001_20220302,135866,2022-03-01,2022-03-02,80.0,employé
135866_20181001_20220630,135866,2022-03-03,2022-06-30,80.0,employé
135866_20181001_29991231,135866,2022-07-01,,80.0,employé
135867_20191001_20220117,135867,2019-10-01,2022-01-17,100.0,employé
135867_20191001_20220318,135867,2022-01-18,2022-03-18,80.0,employé
135867_20191001_20220518,135867,2022-03-19,2022-05-18,100.0,employé
135867_20191001_20220630,135867,2022-05-19,2022-06-30,100.0,prépensionné
135867_20191001_29991231,135867,2022-07-01,,100.0,prépensionné
135868_20181001_20211230,135868,2018-10-01,2021-12-30,50.0,employé
135868_20181001_29991231,135868,2022-01-01,,100.0,employé
135869_20191001_20220101,135869,2019-10-01,2022-01-01,50.0,employé
135869_20191001_29991231,135869,2022-01-02,,100.0,employé
135870_20201001_20220228,135870,2020-10-01,2022-02-28,100.0,employé
135870_20201001_29991231,135870,2022-03-01,,80.0,employé
135871_20210401_20211230,135871,2021-04-01,2021-12-30,100.0,employé
135871_20210401_29991231,135871,2022-01-01,,100.0,prépensionné
135872_20191001_20220129,135872,2019-10-01,2022-01-29,50.0,employé
151897_20200701_20221017,151897,2020-07-01,2022-10-17,100.0,employé
151897_20200701_20221218,151897,2022-10-18,2022-12-18,80.0,employé
151897_20200701_20230218,151897,2022-12-19,2023-02-18,100.0,employé
151897_20200701_20230330,151897,2023-02-19,2023-03-30,100.0,prépensionné
151897_20200701_29991231,151897,2023-04-01,,100.0,prépensionné
151898_20190701_20220930,151898,2019-07-01,2022-09-30,50.0,employé
151898_20190701_29991231,151898,2022-10-01,,100.0,employé
151899_20200701_20221001,151899,2020-07-01,2022-10-01,50.0,employé
151899_20200701_29991231,151899,2022-10-02,,100.0,employé
151900_20210701_20221128,151900,2021-07-01,2022-11-28,100.0,employé
151900_20210701_29991231,151900,2022-12-01,,80.0,employé
151901_20190701_20221202,151901,2019-07-01,2022-12-02,100.0,employé
151901_20190701_29991231,151901,2022-12-03,,100.0,prépensionné
151902_20190701_20221014,151902,2019-07-01,2022-10-14,100.0,employé
134193_20190701_29991231,134193,2021-10-30,,50.0,employé
134194_20180701_20211202,134194,2018-07-01,2021-12-02,100.0,employé
134194_20180701_29991231,134194,2021-12-03,,100.0,prépensionné
134196_20210101_29991231,134196,2021-01-01,,100.0,etudiant mensuel
134197_20180701_29991231,134197,2018-07-01,,100.0,employé
134200_20190701_20211118,134200,2019-07-01,2021-11-18,100.0,employé
134200_20190701_20211126,134200,2021-11-19,2021-11-26,80.0,employé
134200_20190701_29991231,134200,2021-11-27,,100.0,employé
134201_20190701_20211225,134201,2019-07-01,2021-12-25,100.0,employé
134201_20190701_29991231,134201,2021-12-26,,50.0,employé
134202_20190701_29991231,134202,2019-07-01,,100.0,employé
134203_20201001_29991231,134203,2020-10-01,,100.0,employé
135162_20201116_29991231,135162,2020-11-16,,100.0,employé
135169_20150101_29991231,135169,2015-01-01,,100.0,employé
135170_20201101_29991231,135170,2020-11-01,,100.0,employé
381_20220101_29991231,381,2022-01-01,,100.0,cadre
382_20220101_20230202,382,2022-01-01,2023-02-02,100.0,administrateur
382_20220101_20230202,382,2022-01-01,2023-02-02,100.0,agent administratif
383_20220101_29991231,383,2022-01-01,,100.0,employé
146680_20210401_20220828,146680,2021-04-01,2022-08-28,100.0,employé
146680_20210401_29991231,146680,2022-09-01,,80.0,employé
146681_20211001_20220630,146681,2021-10-01,2022-06-30,100.0,employé
146681_20211001_29991231,146681,2022-07-01,,100.0,prépensionné
146682_20200401_20220729,146682,2020-04-01,2022-07-29,50.0,employé
146682_20200401_29991231,146682,2022-07-30,,50.0,employé
146683_20190401_20220902,146683,2019-04-01,2022-09-02,100.0,employé
146683_20190401_29991231,146683,2022-09-03,,100.0,prépensionné
146684_20190401_20220714,146684,2019-04-01,2022-07-14,100.0,employé
146684_20190401_29991231,146684,2022-07-15,,100.0,prépensionné
146685_20211001_29991231,146685,2021-10-01,,100.0,etudiant mensuel
146686_20190401_29991231,146686,2019-04-01,,100.0,employé
146687_20200401_29991231,146687,2020-04-01,,100.0,employé
146688_20211001_29991231,146688,2021-10-01,,100.0,etudiant mensuel
135562_20180101_29991231,135562,2018-01-01,,100.0,cadre
