POSITION,PROMOTION,ASSIGNMENTs,SALARY,SENIORITY_YEARS,GENDER,ABSENCES,TURNOVER
engineering,0,3,medium,5.0,0,178.82418728070107,yes
admin,0,4,medium,9.0,1,190.57287905297025,no
retail,0,5,medium,5.0,0,180.09785103827122,yes
sales,0,4,medium,8.0,1,189.041383585478,no
support,0,3,low,5.0,0,179.20233564712908,yes
engineering,0,2,medium,8.0,0,188.31110715455952,yes
operations,0,3,medium,5.0,0,180.14718718429765,no
admin,0,4,medium,6.0,0,182.290366647915,no
engineering,0,4,medium,5.0,0,181.0268705251304,yes
admin,0,2,medium,5.0,1,178.85061305134673,no
operations,0,3,low,5.0,0,181.2590095073748,no
sales,0,4,high,6.0,0,182.96538597928,no
engineering,0,3,high,9.0,0,191.2626669161802,no
sales,0,4,high,5.0,1,180.9973028170666,no
retail,0,4,medium,8.0,1,188.56313702980736,yes
admin,0,4,medium,8.0,0,189.3517904196918,yes
support,0,3,medium,6.0,1,183.27647386801704,yes
operations,0,4,medium,8.0,0,187.6360361967038,yes
retail,0,4,medium,5.0,0,181.41048090459765,no
support,0,4,medium,5.0,0,180.37047935189275,no
marketing,0,3,low,8.0,0,187.9756908938033,yes
engineering,0,3,medium,6.0,0,182.5929123416327,no
logistics,0,4,medium,8.0,0,188.3350353934953,no
operations,0,4,low,5.0,0,181.1110270961213,no
operations,0,3,medium,7.0,0,184.97270319429552,no
operations,0,4,medium,5.0,0,181.0110523821544,yes
retail,0,4,high,8.0,0,188.300426865732,no
engineering,0,3,medium,4.0,1,177.53387435650274,no
IT,0,4,low,6.0,0,183.22685466395768,no
operations,0,3,medium,8.0,0,187.92226494983203,yes
operations,0,3,medium,6.0,0,182.1038315370099,yes
sales,0,4,medium,7.0,0,187.26214738462124,yes
support,0,4,high,8.0,0,187.83903498056304,yes
sales,0,3,low,4.0,1,177.45550050626312,no
retail,0,3,low,5.0,0,180.771910941568,no
sales,0,4,medium,5.0,0,179.85138357669055,no
finance,0,4,medium,8.0,0,189.1151532897545,yes
sales,0,4,medium,7.0,1,186.6819612447113,no
engineering,0,4,medium,6.0,0,183.62395358191296,no
retail,0,4,medium,8.0,1,189.67073863585424,no
operations,0,4,high,8.0,0,188.510178246918,no
retail,0,4,medium,6.0,0,182.30212303767345,no
sales,0,3,medium,8.0,0,187.90534997181987,no
sales,0,3,high,5.0,0,180.33006374609485,yes
marketing,0,4,medium,8.0,0,187.67332392162663,no
sales,0,4,low,7.0,1,186.2122614988461,no
marketing,0,3,medium,5.0,0,181.10663527308617,yes
engineering,0,3,medium,7.0,0,185.09248953821523,no
retail,0,3,low,7.0,0,186.53978368269551,no
support,0,3,medium,4.0,0,177.46957875715873,yes
operations,0,3,high,9.0,1,190.8592204715164,no
sales,0,3,high,5.0,0,181.0365617809429,no
retail,0,3,high,5.0,1,180.9056318865999,no
retail,0,3,medium,5.0,1,180.0550580107293,no
admin,0,3,medium,7.0,0,187.29391167697327,yes
engineering,0,4,medium,5.0,0,179.13344033467075,yes
sales,0,3,low,7.0,1,184.79787096423007,no
engineering,0,3,high,8.0,0,187.5740029087277,yes
retail,0,4,high,6.0,0,181.83501521486443,yes
operations,1,3,medium,9.0,0,192.8436442499384,no
operations,0,3,medium,7.0,0,185.181502537638,no
IT,0,3,medium,4.0,0,178.2943228177297,yes
retail,0,3,high,9.0,0,192.86305972362223,no
finance,0,3,low,5.0,0,180.87743187620725,no
logistics,0,4,medium,5.0,0,179.705246583654,no
logistics,0,4,low,3.0,0,175.0637458401159,yes
engineering,0,3,medium,5.0,0,180.940432027172,yes
engineering,0,3,medium,6.0,0,181.75963670736363,yes
logistics,0,3,medium,6.0,0,182.08830619992088,no
engineering,0,3,medium,6.0,0,183.49874805185985,no
marketing,0,3,high,8.0,0,189.20523077441567,yes
sales,0,4,low,8.0,0,187.9185378436254,yes
support,0,3,medium,8.0,0,188.50689648948656,yes
retail,0,3,medium,5.0,1,180.15884094317803,no
sales,0,3,high,7.0,0,186.25903697073025,no
sales,0,3,medium,5.0,0,179.4001458035024,no
sales,0,4,medium,6.0,0,184.4894766650804,no
finance,0,4,medium,6.0,0,183.5019682415152,no
sales,0,3,medium,5.0,1,180.92310839589808,no
marketing,0,3,medium,5.0,1,180.78203965982777,no
retail,0,3,medium,8.0,0,188.5983547055923,no
engineering,0,3,medium,5.0,0,180.3483090983329,no
engineering,0,4,low,7.0,0,186.14414972573687,yes
finance,0,3,medium,6.0,1,181.86063717419327,no
retail,0,3,medium,6.0,0,183.85209367174505,yes
engineering,0,3,medium,8.0,0,188.06239576201824,yes
retail,0,3,high,7.0,0,184.9482297351693,no
admin,0,3,high,5.0,1,179.9402617546391,no
marketing,1,3,low,6.0,0,183.9876204960053,yes
sales,0,3,medium,6.0,0,182.7546057390549,no
engineering,0,3,medium,7.0,0,185.255323120952,no
engineering,0,3,medium,6.0,0,182.96121922905303,no
sales,0,3,medium,6.0,0,182.5677479338523,no
retail,0,2,medium,8.0,0,189.0487027636809,no
sales,0,3,medium,5.0,0,181.14132429455583,yes
engineering,0,3,medium,8.0,0,189.56691880885305,no
operations,0,3,high,6.0,0,183.3868447378408,no
engineering,0,4,medium,5.0,1,179.90929039333682,no
sales,0,3,high,8.0,1,190.0868436703991,no
sales,0,3,medium,8.0,1,188.18676368054128,yes
sales,0,3,high,9.0,0,190.6894421421221,no
logistics,1,3,medium,5.0,0,179.65210783467322,no
operations,0,3,medium,8.0,0,187.92737924834023,no
IT,0,4,medium,8.0,0,189.4539484109333,no
sales,0,3,medium,6.0,0,181.65491578651788,yes
retail,0,3,medium,7.0,0,187.2801279547977,no
engineering,0,4,medium,7.0,0,185.26918257756583,no
sales,0,3,medium,6.0,1,182.20679118731792,yes
engineering,0,3,low,8.0,0,188.88114076532952,yes
logistics,0,3,medium,9.0,0,192.6593416095727,no
operations,0,3,medium,8.0,0,190.4218852154084,no
admin,0,3,high,5.0,1,181.08562002705872,no
retail,0,4,medium,6.0,0,182.7526770479087,no
support,0,4,medium,6.0,0,183.24999666997803,no
support,0,3,high,7.0,0,185.56728907700324,no
marketing,0,4,low,6.0,0,181.9016329243153,no
support,0,3,medium,7.0,0,187.02391454825,no
sales,0,2,high,6.0,0,182.26623985774367,no
sales,0,4,high,7.0,0,185.3500098028153,no
retail,0,4,medium,5.0,0,179.65781070165383,no
sales,0,3,high,8.0,0,189.51690579753227,no
retail,0,4,medium,8.0,0,189.4215637941191,yes
IT,0,2,medium,9.0,0,190.59636633113527,no
engineering,0,4,medium,6.0,0,183.1568954774756,yes
sales,0,2,medium,6.0,1,184.12009512241465,no
marketing,0,3,high,8.0,0,188.9845306559528,yes
operations,0,3,low,4.0,0,176.67578867085518,no
sales,0,4,high,9.0,1,191.0378315776724,no
operations,0,3,low,6.0,1,184.4598659482248,no
retail,0,4,medium,7.0,0,184.66328448278784,no
sales,0,3,low,9.0,0,192.0510440918085,no
retail,0,3,medium,8.0,0,189.63662237721235,no
support,0,3,medium,7.0,0,186.3904399241116,yes
sales,0,3,low,8.0,1,190.17226041566025,no
retail,0,3,high,8.0,0,189.61285383227323,no
operations,0,3,medium,6.0,0,184.3993713503664,no
retail,0,3,high,7.0,0,187.3115373866688,no
sales,0,3,low,6.0,0,184.46194552298405,no
marketing,0,3,medium,6.0,0,182.15881238079413,no
retail,0,4,low,5.0,0,179.3410113768274,no
engineering,0,3,medium,6.0,0,183.4196648599396,no
sales,0,3,medium,5.0,1,179.5176595238974,yes
admin,0,4,high,6.0,0,181.93276400810709,no
admin,0,4,medium,8.0,0,188.0551170639182,no
logistics,0,4,medium,6.0,0,183.0227822186544,no
sales,0,2,medium,6.0,0,182.54384199610283,no
engineering,0,3,medium,8.0,0,189.73996449982388,no
sales,0,4,medium,6.0,1,183.8093827169588,no
support,0,4,medium,8.0,0,187.645875711418,yes
retail,0,3,medium,5.0,0,180.4378729376295,no
retail,0,4,medium,7.0,0,187.3579961367968,yes
sales,0,3,medium,5.0,0,179.30041461886665,yes
sales,0,3,medium,6.0,0,181.75021218866925,no
logistics,0,2,medium,7.0,0,187.2171937555619,no
operations,0,2,low,7.0,1,186.9068344335893,no
sales,0,2,medium,5.0,1,178.69536857687606,no
sales,0,3,medium,7.0,0,187.05103172869457,no
retail,0,3,low,5.0,0,179.11714448761882,no
operations,0,4,medium,8.0,1,188.24909311483023,yes
retail,0,4,medium,7.0,1,185.5245656333968,yes
engineering,0,4,medium,5.0,0,179.5341404342719,yes
logistics,0,3,high,6.0,1,182.10971438553148,no
sales,0,3,medium,6.0,1,183.9057165852464,no
engineering,0,3,medium,4.0,1,176.6294446191059,no
sales,0,4,medium,5.0,0,180.20019861868167,yes
sales,0,3,medium,4.0,0,177.11052159850763,yes
finance,0,4,medium,3.0,0,175.45012749349644,no
sales,0,4,low,7.0,1,184.73781268528515,no
engineering,0,4,medium,7.0,1,185.65537528119083,yes
marketing,0,3,medium,8.0,1,189.17207807622032,no
support,0,4,medium,8.0,0,188.2981111776217,yes
support,0,3,medium,7.0,0,187.20041408543185,no
marketing,0,3,medium,8.0,1,188.44992292578604,no
retail,0,3,medium,9.0,0,191.7897283108768,no
operations,0,3,high,7.0,0,187.32494718324887,no
sales,0,3,medium,5.0,0,180.2064160452101,no
operations,0,3,medium,7.0,0,184.97816720233456,no
operations,0,3,medium,8.0,0,187.81218198992264,yes
sales,0,3,medium,6.0,0,182.96906982503103,yes
operations,0,4,low,6.0,1,182.8802109684109,no
operations,0,3,medium,7.0,1,187.3120505732544,no
sales,0,3,medium,7.0,1,185.146773167086,no
logistics,0,3,medium,9.0,0,192.07877173752777,no
operations,0,3,high,10.0,0,196.18179837190704,no
support,0,3,medium,7.0,0,184.68831100868923,no
retail,0,3,medium,8.0,0,187.78727005145527,no
engineering,0,3,high,7.0,1,186.304799459383,yes
operations,0,3,medium,6.0,0,181.76893199246763,no
sales,0,3,medium,5.0,0,180.2236815936081,no
engineering,0,3,medium,4.0,0,178.32888946578535,yes
retail,0,3,medium,7.0,0,185.542915272106,yes
logistics,0,4,low,7.0,0,187.2240264654139,yes
retail,0,3,medium,5.0,0,180.9177897419096,no
admin,0,2,medium,7.0,0,185.9619634306985,no
retail,0,3,medium,7.0,0,186.5724777564594,no
retail,1,4,low,6.0,0,184.47993305224736,no
retail,0,4,high,7.0,0,186.839527029206,no
operations,0,3,medium,5.0,1,180.2595163625957,no
retail,0,4,medium,7.0,0,185.8696554920552,yes
operations,0,4,medium,5.0,0,181.26551338832263,yes
retail,0,4,medium,8.0,1,188.15827738231928,no
admin,0,4,medium,6.0,0,183.1015199719633,no
sales,0,2,medium,5.0,1,180.19272368958008,no
sales,0,2,medium,7.0,0,185.82707830673883,no
IT,0,3,high,6.0,0,183.9771810573721,no
operations,0,2,medium,8.0,1,188.8964542299155,no
operations,1,3,high,6.0,0,182.4541016867324,no
operations,0,4,medium,5.0,0,179.91843046276082,no
support,0,3,medium,6.0,1,182.2479535280277,no
engineering,0,4,medium,8.0,0,187.83183315188856,yes
engineering,0,3,medium,4.0,1,177.48678966091674,no
admin,0,4,high,8.0,0,187.8981805590922,yes
engineering,0,2,medium,6.0,1,181.8668819687106,no
engineering,0,3,medium,6.0,1,182.49912719768017,no
operations,0,4,high,8.0,1,189.229340937045,no
sales,0,4,low,6.0,0,181.70281060957743,no
operations,0,3,medium,5.0,0,181.3101382768185,no
support,0,4,medium,6.0,0,183.14228614261577,no
engineering,0,4,medium,5.0,1,181.2672323462573,yes
sales,0,4,medium,7.0,0,186.65032311629548,no
engineering,0,3,medium,5.0,1,180.77952738075683,no
operations,0,3,high,7.0,1,187.0082767735528,yes
sales,0,2,high,6.0,1,183.5318483729898,no
retail,0,3,medium,7.0,0,186.8817419540322,no
operations,0,3,medium,8.0,0,187.83614716715616,no
engineering,0,4,medium,5.0,0,179.52322053783791,no
retail,0,2,medium,6.0,0,182.51592015044776,no
operations,0,3,medium,8.0,0,188.53092277265296,yes
support,0,3,high,6.0,0,182.783561213514,no
engineering,0,4,medium,8.0,0,188.69534220332585,no
engineering,0,4,medium,6.0,0,182.44994450058653,yes
finance,0,3,medium,8.0,0,189.7154335869308,no
retail,0,3,medium,7.0,1,185.92382207887383,no
finance,0,3,low,7.0,0,185.66092102847065,yes
IT,0,3,medium,5.0,0,179.66991268890243,no
sales,0,4,medium,5.0,0,179.10779971123952,no
sales,0,3,medium,5.0,0,180.0188298315518,no
logistics,0,3,medium,7.0,0,185.8188077857924,no
sales,0,4,medium,7.0,1,186.0986272991697,no
operations,0,3,medium,7.0,1,184.81074624799368,no
sales,0,3,medium,5.0,1,180.35683660060545,no
sales,0,3,low,8.0,1,188.7334881725349,no
operations,0,3,medium,9.0,0,191.5131662154299,no
support,0,3,medium,7.0,0,187.4008988823208,no
retail,0,3,medium,8.0,0,188.2500560427092,no
finance,0,3,medium,8.0,1,189.6993462393565,no
retail,0,3,high,6.0,0,182.07005497860817,no
engineering,0,3,high,7.0,0,187.03256740137087,yes
retail,0,4,medium,5.0,0,179.6573061598635,no
finance,0,4,medium,8.0,0,187.51298518856527,yes
support,0,3,low,7.0,0,187.1106744714619,yes
retail,0,3,medium,5.0,0,179.09737673633387,no
retail,0,3,high,6.0,0,181.95718335998927,yes
IT,0,3,low,6.0,0,183.38062544592617,no
retail,0,4,medium,7.0,0,185.5958743294649,yes
operations,0,3,medium,8.0,0,188.7813401285016,yes
IT,0,4,high,3.0,0,174.9189106643411,yes
engineering,0,3,medium,8.0,0,187.7357765964511,yes
sales,0,3,high,7.0,0,186.227215067902,no
retail,0,4,medium,5.0,0,180.97783926824863,yes
admin,0,3,medium,4.0,1,178.11610051583864,no
operations,0,3,low,5.0,0,181.20818949968907,no
IT,1,3,medium,6.0,0,181.5313713505185,no
engineering,0,4,medium,3.0,0,175.10742004317967,no
sales,0,4,high,6.0,1,183.91240164738983,no
operations,0,3,medium,5.0,0,179.32135762334826,yes
engineering,0,3,medium,7.0,0,185.9522886331044,yes
sales,0,4,medium,5.0,0,179.61722756051853,no
retail,0,3,medium,5.0,1,178.70672358443068,no
marketing,0,4,medium,6.0,1,182.14031236687072,no
marketing,0,4,medium,6.0,0,182.0672917540728,no
operations,0,3,medium,7.0,0,186.2251561982541,yes
admin,0,4,medium,7.0,0,185.26674986592425,yes
sales,0,2,medium,9.0,0,190.98843614573565,no
sales,0,4,high,6.0,0,182.89505561881936,yes
sales,0,3,high,5.0,0,180.10062608897027,no
engineering,0,3,medium,7.0,0,186.5050187320844,no
finance,0,3,high,6.0,0,182.32265576015087,yes
admin,0,3,low,5.0,0,180.802942081572,no
engineering,0,3,medium,6.0,0,182.6412070627835,no
sales,0,4,medium,4.0,0,176.01849941943863,yes
sales,0,3,medium,5.0,0,181.3276031715292,no
operations,0,4,medium,8.0,0,188.7950152902636,yes
retail,0,3,medium,5.0,1,180.79551155955124,no
marketing,0,4,medium,4.0,0,177.858979482404,no
sales,0,2,high,7.0,0,186.8978573393269,yes
logistics,0,3,medium,8.0,1,188.2290504513165,no
admin,0,3,medium,7.0,0,186.82423960618624,yes
sales,0,4,medium,7.0,1,186.5839824116002,yes
retail,0,2,medium,6.0,1,183.89931200482,no
sales,0,4,medium,9.0,0,192.56582598628023,no
marketing,0,4,medium,6.0,0,181.70132691621416,no
operations,0,3,medium,8.0,0,187.5300932388616,no
retail,0,4,low,8.0,0,187.53661327355195,yes
retail,0,3,medium,6.0,0,183.8045903859028,no
finance,0,2,low,7.0,0,186.1752874408198,no
marketing,0,3,medium,8.0,0,188.2141869282983,yes
sales,0,3,medium,6.0,0,184.4861384508274,no
marketing,0,4,medium,7.0,1,186.9745941119835,yes
operations,0,4,low,5.0,0,180.22662635411007,no
marketing,0,4,high,7.0,0,186.8545067073175,yes
sales,0,3,high,6.0,0,181.62572920740308,no
operations,0,3,medium,8.0,0,187.71308716203595,yes
retail,0,4,medium,7.0,0,185.4542860839479,no
operations,0,2,low,8.0,0,187.9134711876614,no
engineering,0,4,medium,8.0,0,190.31853218382943,no
sales,0,3,medium,9.0,0,191.4098885212756,no
retail,0,4,low,8.0,1,187.67693502647165,yes
engineering,0,3,low,8.0,0,188.97494988140247,no
IT,0,3,medium,6.0,0,183.5416799393131,no
finance,0,3,medium,7.0,0,186.1873033770553,no
operations,0,3,medium,8.0,1,189.320114498081,yes
operations,1,4,low,6.0,0,183.9824606864537,no
engineering,0,3,medium,6.0,1,184.1462329479608,no
retail,0,3,medium,6.0,0,182.8893693942024,yes
engineering,0,4,low,5.0,0,180.06428523199972,yes
retail,0,4,medium,7.0,0,186.12235156007284,no
marketing,0,5,low,7.0,0,187.3097035861853,yes
sales,0,4,medium,7.0,0,187.3857681103176,yes
retail,0,2,medium,6.0,0,181.61234098758007,no
sales,0,3,low,8.0,0,188.0771780205493,yes
engineering,0,3,medium,7.0,0,186.02146185395384,yes
operations,0,4,medium,8.0,0,188.0858871159037,no
engineering,0,3,high,5.0,0,180.6896034122495,yes
operations,0,3,high,9.0,0,192.9479218830104,no
marketing,0,3,medium,5.0,0,180.5218156625025,no
sales,0,4,medium,7.0,0,187.0320951521518,yes
sales,0,3,medium,7.0,0,187.29201764192024,no
retail,0,3,low,9.0,1,190.5028451164943,no
operations,0,3,high,8.0,0,188.20617553548703,no
sales,0,3,low,5.0,0,178.90230985519736,yes
IT,0,3,medium,4.0,0,177.40393621129434,no
support,0,3,medium,6.0,0,182.79406416401773,yes
finance,0,3,low,5.0,0,180.3608173542129,no
operations,0,4,medium,8.0,0,188.4884243967747,yes
support,0,4,medium,8.0,0,189.8548186441355,no
engineering,0,4,high,8.0,1,187.8174081455881,no
retail,0,3,medium,6.0,0,183.7132346293264,no
retail,0,3,medium,6.0,0,181.8947842231509,no
support,0,3,medium,8.0,1,187.62260998037988,no
retail,0,3,medium,6.0,0,181.6609985050728,no
retail,0,3,medium,6.0,1,184.2313928553243,no
engineering,0,4,low,7.0,0,187.11422051532696,yes
engineering,0,3,medium,6.0,0,184.37709984225123,no
retail,0,4,high,5.0,1,180.9084772952805,yes
sales,0,3,low,7.0,0,184.8301660153916,no
marketing,0,2,medium,6.0,0,184.2688441316502,no
sales,0,3,medium,6.0,0,182.199276145268,no
IT,0,3,medium,8.0,0,188.04766414719973,no
engineering,0,3,medium,8.0,0,188.18166877026087,yes
sales,0,4,medium,9.0,0,191.0327651260971,no
engineering,0,2,medium,5.0,0,178.91525147562106,no
sales,1,4,high,6.0,0,183.20872531960515,no
sales,0,4,low,7.0,0,186.6548437507268,yes
operations,0,3,medium,9.0,0,191.9133844427191,no
sales,0,3,medium,9.0,0,192.0353890464945,no
retail,0,3,medium,8.0,0,188.8425069807349,yes
retail,0,4,low,4.0,0,176.2704885977029,no
support,0,4,medium,7.0,0,186.70581642547265,no
sales,1,3,medium,9.0,0,192.1781857003508,no
operations,0,4,high,7.0,0,185.795051699189,no
engineering,0,4,medium,8.0,0,188.29288089378136,yes
retail,0,3,medium,8.0,0,189.16274474429724,yes
sales,0,3,medium,6.0,0,182.16393816125708,no
operations,0,3,medium,6.0,1,181.51100073127867,yes
sales,0,2,medium,9.0,1,190.87571226275395,no
engineering,0,4,high,7.0,0,186.8750684596296,yes
sales,0,3,low,6.0,1,181.8592456747899,yes
marketing,0,3,high,8.0,1,187.55222691883245,yes
sales,0,3,medium,8.0,1,187.99989093773405,yes
admin,1,3,high,5.0,0,181.33869701641945,no
sales,0,4,medium,6.0,0,182.8990277158601,no
marketing,0,3,high,5.0,0,179.76965096178768,no
IT,0,4,low,6.0,0,184.43606852093225,no
support,0,4,high,4.0,0,176.91802727592773,yes
support,0,3,medium,6.0,0,182.5001793875066,no
IT,0,3,medium,6.0,0,184.0427041223084,no
sales,0,3,medium,8.0,0,189.5005718314064,no
support,0,4,medium,6.0,0,182.78933065919577,no
operations,0,4,medium,6.0,0,181.6965422441345,no
engineering,0,3,medium,7.0,0,187.2441717184089,yes
retail,0,2,medium,8.0,0,187.5052710841132,no
engineering,0,2,medium,6.0,0,181.9327542939596,yes
support,0,4,medium,6.0,0,182.38549976935013,no
operations,0,3,medium,5.0,0,179.32075552898146,yes
marketing,0,4,low,6.0,0,184.2209306104156,no
sales,0,3,medium,7.0,0,185.3440778645453,no
logistics,0,4,high,9.0,0,191.1456810873387,no
marketing,0,4,medium,8.0,1,188.5184645298349,yes
operations,0,3,medium,7.0,1,185.5445827096492,no
support,0,4,high,6.0,0,182.56397059692927,no
engineering,0,3,medium,5.0,0,181.2261696771469,no
sales,0,3,low,7.0,1,186.31029230588763,no
logistics,0,4,medium,5.0,0,180.66848177170945,no
support,0,4,high,6.0,0,182.2406801393572,no
retail,0,3,medium,7.0,0,184.5835068790752,yes
operations,0,3,medium,4.0,0,177.84241691628495,no
operations,0,4,medium,5.0,1,180.6425079395906,no
sales,0,3,medium,5.0,0,181.22878629174184,no
support,0,4,medium,5.0,1,180.09653538884345,no
engineering,0,4,medium,6.0,0,183.2296029899099,no
support,0,4,high,6.0,0,183.4212988759664,no
retail,1,3,medium,6.0,0,183.72598577527447,no
IT,0,3,high,5.0,0,179.82479293459664,no
sales,0,2,medium,9.0,0,192.7045171518569,no
sales,0,3,medium,5.0,0,180.9536500365657,no
support,0,4,low,5.0,0,180.5527909569302,no
operations,0,3,high,6.0,0,182.39929493110373,yes
marketing,0,4,medium,6.0,0,182.81035324048943,no
marketing,0,3,medium,7.0,0,186.10212283722967,no
engineering,0,4,low,9.0,0,190.53201082521952,no
operations,0,4,high,7.0,0,186.1281968295556,no
sales,0,4,low,8.0,1,187.5174184032091,yes
engineering,0,3,high,8.0,0,189.3780591475397,no
sales,0,3,medium,4.0,0,178.10471373273447,no
engineering,0,3,high,5.0,0,180.7169461008002,no
retail,0,4,medium,4.0,1,176.5853783169258,no
operations,0,3,medium,6.0,0,183.6948695893476,no
finance,0,3,medium,6.0,0,184.35432206248555,no
engineering,0,4,medium,5.0,0,179.76531146526997,no
operations,0,2,medium,6.0,0,182.56638591707767,no
sales,0,4,medium,9.0,0,191.2147636891148,no
marketing,0,3,high,5.0,0,180.91139736353483,no
finance,0,3,medium,8.0,0,190.3612585857196,no
IT,0,3,low,8.0,0,188.93502415877344,yes
engineering,0,3,medium,7.0,0,185.14082523773249,no
sales,0,2,medium,9.0,0,190.53335834202363,no
admin,0,3,high,5.0,0,180.10915188770247,no
sales,0,3,medium,8.0,1,188.0243096059833,yes
sales,0,3,low,6.0,0,183.9122494540555,no
sales,0,4,medium,8.0,0,187.7889290267321,yes
retail,0,3,medium,8.0,0,189.46854067625696,no
retail,0,4,medium,7.0,0,185.3545161812782,no
operations,0,3,medium,5.0,1,180.740519654418,no
support,0,4,medium,6.0,0,182.21585856395416,no
support,0,3,high,6.0,0,182.7242483298157,no
sales,0,3,medium,4.0,0,177.4748429731734,no
marketing,0,4,low,8.0,0,188.8192260428128,yes
sales,0,3,high,6.0,1,182.9637653043467,no
retail,0,3,medium,6.0,0,182.0154574653008,yes
support,0,4,medium,7.0,0,187.35222836088948,no
support,0,3,medium,8.0,0,188.1673346164968,yes
retail,0,3,medium,8.0,0,189.4223330750342,no
sales,0,3,medium,6.0,0,183.61085613701545,yes
engineering,0,3,high,9.0,0,191.5827141517396,no
support,0,3,medium,6.0,0,183.4336380250857,yes
admin,0,3,medium,7.0,0,186.26163223412752,yes
engineering,0,3,medium,8.0,0,188.32161501480795,no
support,0,3,medium,7.0,0,185.8778147416324,no
operations,0,3,low,6.0,1,181.55598859300991,no
operations,0,4,medium,7.0,0,184.85314928211085,yes
admin,0,3,high,7.0,0,187.0034217422592,yes
engineering,0,3,medium,8.0,0,187.9457955117488,no
sales,0,4,low,6.0,1,182.72611790041543,no
retail,0,4,medium,4.0,1,176.15167483755084,no
sales,0,3,low,5.0,1,180.8950641773337,no
marketing,0,4,medium,6.0,0,182.25368503348432,yes
sales,0,3,low,5.0,1,181.0225472293434,no
sales,0,3,medium,5.0,0,179.7021973606925,no
marketing,0,3,medium,8.0,0,190.1079481463848,no
sales,0,3,medium,6.0,0,183.6559938663666,yes
operations,0,2,medium,5.0,0,180.8653965363533,no
finance,0,3,high,7.0,1,186.01792382308065,yes
retail,0,3,medium,9.0,0,192.5745921571084,no
support,0,3,medium,6.0,0,182.867408304666,no
admin,0,4,medium,6.0,0,181.81893252627228,yes
operations,0,3,medium,5.0,0,181.30567680708663,no
engineering,0,3,high,7.0,0,187.41196908496983,yes
finance,0,3,medium,5.0,0,181.2069567031764,yes
marketing,0,3,medium,8.0,0,190.06746646463912,no
operations,0,3,high,6.0,0,183.08299308535885,no
logistics,0,3,medium,5.0,0,180.2328234790353,no
operations,0,2,medium,8.0,1,188.30169539119527,yes
finance,0,3,medium,5.0,0,180.53542282031805,no
marketing,0,3,medium,6.0,0,182.3137299291334,yes
sales,0,3,medium,9.0,0,193.00534647509608,no
sales,0,3,medium,5.0,0,180.3443555539783,no
sales,0,3,medium,5.0,1,181.00609769190388,no
finance,0,3,medium,7.0,0,186.13282044132328,no
sales,0,3,medium,10.0,1,194.02322736893896,no
operations,0,3,medium,5.0,0,179.80269133721924,no
IT,0,4,medium,5.0,0,179.19298835111286,no
retail,1,3,low,7.0,0,185.0934085486477,no
operations,0,2,medium,8.0,0,190.1901179188036,no
engineering,0,4,medium,7.0,0,186.49990862185595,yes
sales,0,3,medium,5.0,0,181.4764305194936,no
sales,0,3,low,5.0,0,178.80787875286563,no
retail,0,3,medium,4.0,1,177.39296476525183,yes
sales,0,3,medium,8.0,0,189.40784965927952,no
engineering,0,3,medium,7.0,0,186.6994687923818,yes
operations,0,3,medium,6.0,0,181.5161189824404,no
sales,0,4,medium,6.0,0,183.79682872831384,no
support,0,3,medium,5.0,0,178.57373003714497,yes
retail,0,3,high,6.0,0,182.5982124570226,no
retail,0,3,medium,7.0,0,187.1370657933103,yes
retail,0,3,medium,5.0,0,181.3018539548534,yes
admin,0,4,medium,8.0,1,188.7212130826983,yes
sales,0,3,medium,6.0,0,184.4496032543326,yes
sales,0,3,medium,6.0,0,183.2726062821761,no
retail,0,3,medium,5.0,0,181.01230486899087,yes
operations,0,4,medium,5.0,1,178.85540280681352,no
logistics,1,4,medium,6.0,0,184.1124179390825,no
operations,0,3,medium,5.0,0,178.51503987932782,yes
admin,0,4,medium,5.0,1,180.2464236023544,yes
sales,0,3,medium,6.0,0,183.2355367296074,no
sales,0,3,medium,6.0,0,184.3832996542344,no
operations,0,2,medium,5.0,0,180.6229222049049,no
sales,0,4,medium,8.0,1,188.4418520595533,yes
finance,0,3,low,6.0,1,182.1832752129971,no
IT,0,3,medium,6.0,1,183.67051149547984,yes
logistics,0,3,medium,9.0,0,190.93330477713369,no
retail,0,3,medium,8.0,0,188.1517217349545,yes
support,0,4,low,9.0,0,190.8064740432557,no
engineering,0,3,medium,6.0,1,181.98285476967567,no
support,0,4,high,10.0,0,194.4291772028867,no
sales,0,3,low,9.0,0,192.0269292739445,no
retail,0,3,medium,6.0,0,181.60133791454928,yes
support,0,3,high,7.0,0,186.7458517056997,no
sales,0,3,low,6.0,1,183.1593679732851,no
support,0,3,medium,8.0,1,188.22304207787505,no
support,0,3,medium,8.0,0,187.81851079840808,yes
marketing,0,3,low,6.0,0,181.93027904622764,no
retail,0,3,medium,9.0,0,190.771927354152,no
admin,0,3,medium,8.0,0,188.42551389345445,yes
retail,0,3,medium,8.0,0,187.6740971270636,yes
finance,0,2,medium,7.0,0,186.82194854206816,yes
sales,0,2,medium,8.0,0,188.13599240878293,yes
sales,0,3,medium,6.0,0,183.979361508644,no
engineering,0,4,high,5.0,0,179.55156749478934,no
sales,0,3,medium,6.0,0,182.45154924638163,no
marketing,0,3,medium,8.0,0,188.50920830476417,yes
marketing,0,3,medium,6.0,0,183.2032808285727,no
retail,0,4,medium,6.0,0,182.66450719384983,no
